company_id,symbol,company_name,period,thesis_id,bms,state,evidence_count,earnings,economics,execution,balance_sheet,management_delivery
216,IGL,Indraprastha Gas Ltd.,Q1 FY26,216,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
217,IIFL,IIFL Finance Ltd.,Q1 FY26,217,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
218,IKS,Inventurus Knowledge Solutions Ltd.,Q1 FY26,218,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
219,INDGN,Indegene Ltd.,Q1 FY26,219,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
220,INDHOTEL,Indian Hotels Co. Ltd.,Q1 FY26,220,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
221,INDIACEM,India Cements Ltd.,Q1 FY26,221,-0.0025,mixed,2,-0.79,0.78,0.0,0.0,0.0
222,INDIAMART,Indiamart Intermesh Ltd.,Q1 FY26,222,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
223,INDIANB,Indian Bank,Q1 FY26,223,0.1095,mixed,1,0.0,0.0,0.0,0.73,0.0
224,INDIGO,InterGlobe Aviation Ltd.,Q1 FY26,224,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
225,INDUSINDBK,IndusInd Bank Ltd.,Q1 FY26,225,-0.1155,mixed,1,0.0,0.0,0.0,-0.77,0.0
226,INDUSTOWER,Indus Towers Ltd.,Q1 FY26,226,-0.195,mixed,1,0.0,-0.78,0.0,0.0,0.0
227,INFY,Infosys Ltd.,Q1 FY26,227,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
228,INOXWIND,Inox Wind Ltd.,Q1 FY26,228,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
229,INTELLECT,Intellect Design Arena Ltd.,Q1 FY26,229,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
230,IOC,Indian Oil Corporation Ltd.,Q1 FY26,230,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
231,IPCALAB,Ipca Laboratories Ltd.,Q1 FY26,231,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
232,IRB,IRB Infrastructure Developers Ltd.,Q1 FY26,232,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
233,IRCON,IRCON International Ltd.,Q1 FY26,233,-0.185,mixed,2,-0.74,0.0,0.0,0.0,0.0
234,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,Q1 FY26,234,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
235,IREDA,Indian Renewable Energy Development Agency Ltd.,Q1 FY26,235,-0.2025,mixed,3,-0.03,-0.78,0.0,0.0,0.0
236,IRFC,Indian Railway Finance Corporation Ltd.,Q1 FY26,236,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
237,ITC,ITC Ltd.,Q1 FY26,237,-0.01,mixed,2,0.74,-0.78,0.0,0.0,0.0
238,ITCHOTELS,ITC Hotels Ltd.,Q1 FY26,238,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
239,ITI,ITI Ltd.,Q1 FY26,239,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
240,JAINREC,Jain Resource Recycling Ltd.,Q1 FY26,240,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
241,JBMA,JBM Auto Ltd.,Q1 FY26,241,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
242,JINDALSAW,Jindal Saw Ltd.,Q1 FY26,242,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
243,JINDALSTEL,Jindal Steel Ltd.,Q1 FY26,243,0.19,mixed,1,0.0,0.76,0.0,0.0,0.0
244,JIOFIN,Jio Financial Services Ltd.,Q1 FY26,244,-0.0025,mixed,2,0.77,-0.78,0.0,0.0,0.0
245,JKCEMENT,J.K. Cement Ltd.,Q1 FY26,245,0.3875,mixed,2,0.79,0.76,0.0,0.0,0.0
246,JKTYRE,JK Tyre & Industries Ltd.,Q1 FY26,246,-0.3775,mixed,2,-0.75,-0.76,0.0,0.0,0.0
247,JMFINANCIL,JM Financial Ltd.,Q1 FY26,247,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
248,JPPOWER,Jaiprakash Power Ventures Ltd.,Q1 FY26,248,-0.3825,mixed,2,-0.75,-0.78,0.0,0.0,0.0
249,JSL,Jindal Stainless Ltd.,Q1 FY26,249,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
250,JSWCEMENT,JSW Cement Ltd.,Q1 FY26,250,-0.0025,mixed,2,-0.79,0.78,0.0,0.0,0.0
251,JSWDULUX,JSW Dulux Ltd.,Q1 FY26,251,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
252,JSWENERGY,JSW Energy Ltd.,Q1 FY26,252,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
253,JSWINFRA,JSW Infrastructure Ltd.,Q1 FY26,253,-0.005,mixed,3,0.74,-0.76,0.0,0.0,0.0
254,JSWSTEEL,JSW Steel Ltd.,Q1 FY26,254,0.3875,mixed,2,0.79,0.76,0.0,0.0,0.0
255,JUBLFOOD,Jubilant Foodworks Ltd.,Q1 FY26,255,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
256,JUBLINGREA,Jubilant Ingrevia Ltd.,Q1 FY26,256,0.3875,mixed,2,0.79,0.76,0.0,0.0,0.0
257,JUBLPHARMA,Jubilant Pharmova Ltd.,Q1 FY26,257,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
258,JWL,Jupiter Wagons Ltd.,Q1 FY26,258,-0.385,mixed,3,-0.78,-0.76,0.0,0.0,0.0
259,JYOTICNC,Jyoti CNC Automation Ltd.,Q1 FY26,259,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
260,KAJARIACER,Kajaria Ceramics Ltd.,Q1 FY26,260,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
261,KALYANKJIL,Kalyan Jewellers India Ltd.,Q1 FY26,261,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
262,KAYNES,Kaynes Technology India Ltd.,Q1 FY26,262,0.38,mixed,3,0.76,0.76,0.0,0.0,0.0
263,KEC,Kec International Ltd.,Q1 FY26,263,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
264,KEI,KEI Industries Ltd.,Q1 FY26,264,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
265,KFINTECH,Kfin Technologies Ltd.,Q1 FY26,265,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
266,KIMS,Krishna Institute of Medical Sciences Ltd.,Q1 FY26,266,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
267,KIRLOSENG,Kirloskar Oil Eng Ltd.,Q1 FY26,267,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
268,KPIL,Kalpataru Projects International Ltd.,Q1 FY26,268,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
269,KPITTECH,KPIT Technologies Ltd.,Q1 FY26,269,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
270,KPRMILL,K.P.R. Mill Ltd.,Q1 FY26,270,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
271,LALPATHLAB,Dr. Lal Path Labs Ltd.,Q1 FY26,271,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
272,LATENTVIEW,Latent View Analytics Ltd.,Q1 FY26,272,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
273,LAURUSLABS,Laurus Labs Ltd.,Q1 FY26,273,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
274,LEMONTREE,Lemon Tree Hotels Ltd.,Q1 FY26,274,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
275,LENSKART,Lenskart Solutions Ltd.,Q1 FY26,275,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
276,LGEINDIA,LG Electronics India Ltd.,Q1 FY26,276,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
277,LICHSGFIN,LIC Housing Finance Ltd.,Q1 FY26,277,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
278,LINDEINDIA,Linde India Ltd.,Q1 FY26,278,0.195,mixed,1,0.0,0.78,0.0,0.0,0.0
279,LLOYDSME,Lloyds Metals And Energy Ltd.,Q1 FY26,279,0.19,mixed,1,0.0,0.76,0.0,0.0,0.0
280,LODHA,Lodha Developers Ltd.,Q1 FY26,280,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
281,LT,Larsen & Toubro Ltd.,Q1 FY26,281,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
282,LTF,L&T Finance Ltd.,Q1 FY26,282,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
283,LTFOODS,LT Foods Ltd.,Q1 FY26,283,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
284,LTM,LTM Ltd.,Q1 FY26,284,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
285,LTTS,L&T Technology Services Ltd.,Q1 FY26,285,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
286,LUPIN,Lupin Ltd.,Q1 FY26,286,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
287,M&M,Mahindra & Mahindra Ltd.,Q1 FY26,287,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
288,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,Q1 FY26,288,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
289,MANAPPURAM,Manappuram Finance Ltd.,Q1 FY26,289,-0.195,mixed,1,0.0,-0.78,0.0,0.0,0.0
290,MANKIND,Mankind Pharma Ltd.,Q1 FY26,290,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
291,MAPMYINDIA,C.E. Info Systems Ltd.,Q1 FY26,291,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
292,MARICO,Marico Ltd.,Q1 FY26,292,-0.005,mixed,2,0.74,-0.76,0.0,0.0,0.0
293,MARUTI,Maruti Suzuki India Ltd.,Q1 FY26,293,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
294,MAXHEALTH,Max Healthcare Institute Ltd.,Q1 FY26,294,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
295,MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Q1 FY26,295,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
296,MCX,Multi Commodity Exchange of India Ltd.,Q1 FY26,296,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
297,MEDANTA,Global Health Ltd.,Q1 FY26,297,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
298,MEESHO,Meesho Ltd.,Q1 FY26,298,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
299,MFSL,Max Financial Services Ltd.,Q1 FY26,299,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
300,MGL,Mahanagar Gas Ltd.,Q1 FY26,300,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
301,MINDACORP,Minda Corporation Ltd.,Q1 FY26,301,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
302,MMTC,MMTC Ltd.,Q1 FY26,302,0.3825,mixed,2,0.75,0.78,0.0,0.0,0.0
303,MOTHERSON,Samvardhana Motherson International Ltd.,Q1 FY26,303,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
304,MOTILALOFS,Motilal Oswal Financial Services Ltd.,Q1 FY26,304,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
305,MPHASIS,MphasiS Ltd.,Q1 FY26,305,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
306,MRF,MRF Ltd.,Q1 FY26,306,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
307,MRPL,Mangalore Refinery & Petrochemicals Ltd.,Q1 FY26,307,-0.19,mixed,2,-0.76,0.0,0.0,0.0,0.0
308,MSUMI,Motherson Sumi Wiring India Ltd.,Q1 FY26,308,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
309,MUTHOOTFIN,Muthoot Finance Ltd.,Q1 FY26,309,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
310,NAM-INDIA,Nippon Life India Asset Management Ltd.,Q1 FY26,310,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
311,NATCOPHARM,NATCO Pharma Ltd.,Q1 FY26,311,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
312,NATIONALUM,National Aluminium Co. Ltd.,Q1 FY26,312,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
313,NAUKRI,Info Edge (India) Ltd.,Q1 FY26,313,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
314,NAVA,Nava Ltd.,Q1 FY26,314,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
315,NAVINFLUOR,Navin Fluorine International Ltd.,Q1 FY26,315,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
316,NBCC,NBCC (India) Ltd.,Q1 FY26,316,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
317,NCC,NCC Ltd.,Q1 FY26,317,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
318,NESTLEIND,Nestle India Ltd.,Q1 FY26,318,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
319,NETWEB,Netweb Technologies India Ltd.,Q1 FY26,319,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
320,NEULANDLAB,Neuland Laboratories Ltd.,Q1 FY26,320,-0.19,mixed,2,-0.76,0.0,0.0,0.0,0.0
321,NEWGEN,Newgen Software Technologies Ltd.,Q1 FY26,321,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
322,NH,Narayana Hrudayalaya Ltd.,Q1 FY26,322,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
323,NHPC,NHPC Ltd.,Q1 FY26,323,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
324,NLCINDIA,NLC India Ltd.,Q1 FY26,324,0.0025,mixed,2,0.79,-0.78,0.0,0.0,0.0
325,NMDC,NMDC Ltd.,Q1 FY26,325,-0.01,mixed,2,0.74,-0.78,0.0,0.0,0.0
326,NSLNISP,NMDC Steel Ltd.,Q1 FY26,326,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
327,NTPC,NTPC Ltd.,Q1 FY26,327,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
328,NTPCGREEN,NTPC Green Energy Ltd.,Q1 FY26,328,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
329,NUVAMA,Nuvama Wealth Management Ltd.,Q1 FY26,329,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
330,NUVOCO,Nuvoco Vistas Corporation Ltd.,Q1 FY26,330,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
331,NYKAA,FSN E-Commerce Ventures Ltd.,Q1 FY26,331,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
332,OBEROIRLTY,Oberoi Realty Ltd.,Q1 FY26,332,-0.38,mixed,3,-0.74,-0.78,0.0,0.0,0.0
333,OFSS,Oracle Financial Services Software Ltd.,Q1 FY26,333,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
334,OIL,Oil India Ltd.,Q1 FY26,334,-0.195,mixed,1,0.0,-0.78,0.0,0.0,0.0
335,OLAELEC,Ola Electric Mobility Ltd.,Q1 FY26,335,-0.385,mixed,3,-0.76,-0.78,0.0,0.0,0.0
336,OLECTRA,Olectra Greentech Ltd.,Q1 FY26,336,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
337,ONESOURCE,Onesource Specialty Pharma Ltd.,Q1 FY26,337,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
338,ONGC,Oil & Natural Gas Corporation Ltd.,Q1 FY26,338,0.19,mixed,1,0.0,0.76,0.0,0.0,0.0
339,PAGEIND,Page Industries Ltd.,Q1 FY26,339,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
340,PARADEEP,Paradeep Phosphates Ltd.,Q1 FY26,340,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
341,PATANJALI,Patanjali Foods Ltd.,Q1 FY26,341,-0.0025,mixed,2,-0.01,0.0,0.0,0.0,0.0
342,PAYTM,One 97 Communications Ltd.,Q1 FY26,342,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
343,PCBL,PCBL Chemical Ltd.,Q1 FY26,343,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
344,PERSISTENT,Persistent Systems Ltd.,Q1 FY26,344,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
345,PETRONET,Petronet LNG Ltd.,Q1 FY26,345,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
346,PFC,Power Finance Corporation Ltd.,Q1 FY26,346,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
347,PFIZER,Pfizer Ltd.,Q1 FY26,347,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
348,PFOCUS,Prime Focus Ltd.,Q1 FY26,348,-0.005,mixed,3,-0.78,0.76,0.0,0.0,0.0
349,PGEL,PG Electroplast Ltd.,Q1 FY26,349,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
350,PHOENIXLTD,Phoenix Mills Ltd.,Q1 FY26,350,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
351,PIDILITIND,Pidilite Industries Ltd.,Q1 FY26,351,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
352,PIIND,PI Industries Ltd.,Q1 FY26,352,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
353,PINELABS,Pine Labs Ltd.,Q1 FY26,353,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
354,PIRAMALFIN,Piramal Finance Ltd.,Q1 FY26,354,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
355,PNB,Punjab National Bank,Q1 FY26,355,0.1095,mixed,1,0.0,0.0,0.0,0.73,0.0
356,PNBHOUSING,PNB Housing Finance Ltd.,Q1 FY26,356,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
357,POLICYBZR,PB Fintech Ltd.,Q1 FY26,357,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
358,POLYCAB,Polycab India Ltd.,Q1 FY26,358,0.38,mixed,3,0.76,0.76,0.0,0.0,0.0
359,POLYMED,Poly Medicure Ltd.,Q1 FY26,359,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
360,POONAWALLA,Poonawalla Fincorp Ltd.,Q1 FY26,360,-0.2025,mixed,3,-0.03,-0.78,0.0,0.0,0.0
361,POWERGRID,Power Grid Corporation of India Ltd.,Q1 FY26,361,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
362,POWERINDIA,Hitachi Energy India Ltd.,Q1 FY26,362,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
363,PPLPHARMA,Piramal Pharma Ltd.,Q1 FY26,363,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
364,PREMIERENE,Premier Energies Ltd.,Q1 FY26,364,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
365,PRESTIGE,Prestige Estates Projects Ltd.,Q1 FY26,365,-0.005,mixed,2,0.74,-0.76,0.0,0.0,0.0
366,PTCIL,PTC Industries Ltd.,Q1 FY26,366,-0.0025,mixed,2,0.77,-0.78,0.0,0.0,0.0
367,PVRINOX,PVR INOX Ltd.,Q1 FY26,367,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
368,PWL,Physicswallah Ltd.,Q1 FY26,368,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
369,RADICO,Radico Khaitan Ltd,Q1 FY26,369,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
370,RAILTEL,Railtel Corporation Of India Ltd.,Q1 FY26,370,-0.005,mixed,3,0.74,-0.76,0.0,0.0,0.0
371,RAINBOW,Rainbow Childrens Medicare Ltd.,Q1 FY26,371,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
372,RAMCOCEM,The Ramco Cements Ltd.,Q1 FY26,372,0.3875,mixed,2,0.79,0.76,0.0,0.0,0.0
373,RBLBANK,RBL Bank Ltd.,Q1 FY26,373,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
374,RECLTD,REC Ltd.,Q1 FY26,374,0.3825,mixed,2,0.75,0.78,0.0,0.0,0.0
375,REDINGTON,Redington Ltd.,Q1 FY26,375,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
376,RELIANCE,Reliance Industries Ltd.,Q1 FY26,376,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
377,RHIM,RHI MAGNESITA INDIA LTD.,Q1 FY26,377,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
378,RITES,RITES Ltd.,Q1 FY26,378,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
379,RKFORGE,Ramkrishna Forgings Ltd.,Q1 FY26,379,-0.3875,mixed,2,-0.79,-0.76,0.0,0.0,0.0
380,RPOWER,Reliance Power Ltd.,Q1 FY26,380,0.0075,mixed,2,0.79,-0.76,0.0,0.0,0.0
381,RRKABEL,R R Kabel Ltd.,Q1 FY26,381,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
382,RVNL,Rail Vikas Nigam Ltd.,Q1 FY26,382,-0.3875,mixed,2,-0.79,-0.76,0.0,0.0,0.0
383,SAGILITY,Sagility Ltd.,Q1 FY26,383,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
384,SAIL,Steel Authority of India Ltd.,Q1 FY26,384,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
385,SAILIFE,Sai Life Sciences Ltd.,Q1 FY26,385,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
386,SAMMAANCAP,Sammaan Capital Ltd.,Q1 FY26,386,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
387,SAPPHIRE,Sapphire Foods India Ltd.,Q1 FY26,387,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
388,SARDAEN,Sarda Energy and Minerals Ltd.,Q1 FY26,388,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
389,SAREGAMA,Saregama India Ltd,Q1 FY26,389,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
390,SBFC,SBFC Finance Ltd.,Q1 FY26,390,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
391,SBICARD,SBI Cards and Payment Services Ltd.,Q1 FY26,391,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
392,SCHAEFFLER,Schaeffler India Ltd.,Q1 FY26,392,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
393,SCHNEIDER,Schneider Electric Infrastructure Ltd.,Q1 FY26,393,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
394,SCI,Shipping Corporation of India Ltd.,Q1 FY26,394,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
395,SHREECEM,Shree Cement Ltd.,Q1 FY26,395,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
396,SHRIRAMFIN,Shriram Finance Ltd.,Q1 FY26,396,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
397,SHYAMMETL,Shyam Metalics and Energy Ltd.,Q1 FY26,397,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
398,SIEMENS,Siemens Ltd.,Q1 FY26,398,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
399,SIGNATURE,Signatureglobal (India) Ltd.,Q1 FY26,399,0.385,mixed,3,0.78,0.76,0.0,0.0,0.0
400,SJVN,SJVN Ltd.,Q1 FY26,400,-0.0075,mixed,2,-0.79,0.76,0.0,0.0,0.0
401,SOBHA,Sobha Ltd.,Q1 FY26,401,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
402,SOLARINDS,Solar Industries India Ltd.,Q1 FY26,402,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
403,SONACOMS,Sona BLW Precision Forgings Ltd.,Q1 FY26,403,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
404,SONATSOFTW,Sonata Software Ltd.,Q1 FY26,404,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
405,SPLPETRO,Supreme Petrochem Ltd.,Q1 FY26,405,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
406,SRF,SRF Ltd.,Q1 FY26,406,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
407,SUMICHEM,Sumitomo Chemical India Ltd.,Q1 FY26,407,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
408,SUNDARMFIN,Sundaram Finance Ltd.,Q1 FY26,408,0.38,mixed,3,0.76,0.76,0.0,0.0,0.0
409,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,Q1 FY26,409,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
410,SUNTV,Sun TV Network Ltd.,Q1 FY26,410,-0.195,mixed,1,0.0,-0.78,0.0,0.0,0.0
411,SUPREMEIND,Supreme Industries Ltd.,Q1 FY26,411,-0.3775,mixed,2,-0.75,-0.76,0.0,0.0,0.0
412,SUZLON,Suzlon Energy Ltd.,Q1 FY26,412,0.1925,mixed,1,0.77,0.0,0.0,0.0,0.0
413,SWANCORP,Swan Corp Ltd.,Q1 FY26,413,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
414,SWIGGY,Swiggy Ltd.,Q1 FY26,414,-0.0025,mixed,2,-0.01,0.0,0.0,0.0,0.0
415,SYNGENE,Syngene International Ltd.,Q1 FY26,415,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
416,SYRMA,Syrma SGS Technology Ltd.,Q1 FY26,416,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
417,TARIL,Transformers And Rectifiers (India) Ltd.,Q1 FY26,417,0.385,mixed,3,0.78,0.76,0.0,0.0,0.0
418,TATACAP,Tata Capital Ltd.,Q1 FY26,418,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
419,TATACHEM,Tata Chemicals Ltd.,Q1 FY26,419,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
420,TATACOMM,Tata Communications Ltd.,Q1 FY26,420,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
421,TATACONSUM,Tata Consumer Products Ltd.,Q1 FY26,421,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
422,TATAELXSI,Tata Elxsi Ltd.,Q1 FY26,422,-0.3825,mixed,2,-0.75,-0.78,0.0,0.0,0.0
423,TATAINVEST,Tata Investment Corporation Ltd.,Q1 FY26,423,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
424,TATAPOWER,Tata Power Co. Ltd.,Q1 FY26,424,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
425,TATASTEEL,Tata Steel Ltd.,Q1 FY26,425,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
426,TATATECH,Tata Technologies Ltd.,Q1 FY26,426,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
427,TBOTEK,TBO Tek Ltd.,Q1 FY26,427,-0.01,mixed,2,0.74,-0.78,0.0,0.0,0.0
428,TCS,Tata Consultancy Services Ltd.,Q1 FY26,428,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
429,TECHM,Tech Mahindra Ltd.,Q1 FY26,429,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
430,TECHNOE,Techno Electric & Engineering Company Ltd.,Q1 FY26,430,0.385,mixed,3,0.78,0.76,0.0,0.0,0.0
431,TEGA,Tega Industries Ltd.,Q1 FY26,431,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
432,TEJASNET,Tejas Networks Ltd.,Q1 FY26,432,-0.39,mixed,3,-0.78,-0.78,0.0,0.0,0.0
433,TENNIND,Tenneco Clean Air India Ltd.,Q1 FY26,433,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
